Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Lenovo,Workstation,16,2.18,11.50120100127367,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,8,1.8,11.058109595587434,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,6,2.71,10.460211528926417,0,1,127.33567457123112,AMD Processor,2000,0,AMD,Windows
Lenovo,Gaming,8,2.5,11.105659536357711,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,1.64,10.968576149165091,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Others
Dell,Notebook,8,1.98,10.56311104105693,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Others
Asus,Notebook,4,1.5,9.672654512737536,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,16,1.93,11.238652353231751,0,0,141.21199808219862,Intel Core i5,0,512,Intel,Windows
Lenovo,Notebook,8,1.87,10.729080621774308,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,8,1.9,11.047982926769505,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.19,9.672654512737536,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows
Mediacom,Notebook,4,1.4,9.555290852218356,0,1,161.72539083525606,Other Intel Processor,32,0,Intel,Windows
HP,Notebook,8,2.63,11.065637862008224,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,1.17,11.406054689443872,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
HP,2 in 1 Convertible,8,1.58,10.704907085240231,1,1,117.82653006268644,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.32,11.288114524334732,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,32,4.36,12.1806155047626,0,0,254.67134914246225,Intel Core i7,1000,1000,Nvidia,Windows
MSI,Gaming,8,2.7,11.182294337407903,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,10.169762314876662,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Others
Dell,Notebook,8,2.2,10.55342238395318,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows
Dell,2 in 1 Convertible,4,1.71,10.450993742936223,1,0,165.6321180513006,Intel Core i3,1000,0,Intel,Windows
Dell,Notebook,8,2.32,10.354869672690878,0,0,100.45466986113652,Intel Core i5,1000,0,AMD,Others
HP,Notebook,4,2.1,10.167923515707006,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Acer,Gaming,16,4.2,11.543423631696015,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,12,2.25,10.450993742936223,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,6,2.1,10.452533389121816,0,0,141.21199808219862,AMD Processor,1000,128,AMD,Windows
Acer,Notebook,4,2.4,10.301710499387234,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,8,1.44,10.842494310694017,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,1.85,10.633572072102885,0,0,141.21199808219862,Intel Core i7,1000,0,Intel,Windows
HP,Workstation,16,2.6,11.76667053684216,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.55,10.46628456073464,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
MSI,Gaming,16,1.8,11.6226216177553,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,4,2.4,9.993667504286536,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Dell,Notebook,8,2.0,11.071454247329664,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.0,10.475348066887989,0,0,100.45466986113652,Intel Core i3,0,256,Intel,Windows
Toshiba,Notebook,8,1.25,11.311846686253432,1,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.7,10.882315804880689,1,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Workstation,16,2.5,12.076935697460716,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows
Acer,Notebook,2,1.68,9.77465368069266,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Others
Samsung,Ultrabook,16,0.81,11.383485348791732,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.86,10.265276597141131,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Windows
Dell,Notebook,8,1.6,11.002618186839925,0,0,111.93520355955212,Intel Core i5,0,256,Intel,Windows
HP,Workstation,16,3.0,12.362417715920367,0,1,127.33567457123112,Other Intel Processor,0,256,Nvidia,Windows
Lenovo,Netbook,4,1.4,10.138875830266777,1,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Notebook,8,1.84,11.525170191386666,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,2.45,10.336863503805128,0,0,100.45466986113652,Intel Core i5,1000,0,Nvidia,Others
Lenovo,Ultrabook,4,1.7,10.974983493740094,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
Asus,Notebook,4,2.37,10.720679721736714,0,0,100.45466986113652,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.3,11.064804181259648,1,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.2,10.977716980635757,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Workstation,8,2.59,11.328642946747566,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,16,4.42,11.937276356672394,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,4,2.1,10.370822624347584,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.5,10.93019989111312,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,16,1.18,11.503355013953575,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Google,Ultrabook,8,1.1,11.32736089528991,1,0,234.50740003017813,Intel Core i5,0,256,Intel,Others
Asus,Ultrabook,8,1.2,11.004648590381796,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.65,10.71962021254348,0,0,117.82653006268644,Intel Core i3,500,0,Intel,Windows
Acer,Notebook,4,1.6,10.460196261867386,0,0,117.82653006268644,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.8,10.12901686366082,0,0,90.58340172449304,Other Intel Processor,1000,0,Nvidia,Windows
Dell,Gaming,16,2.72,10.977716980635757,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
Samsung,Ultrabook,8,1.31,11.352694739066088,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.1,9.672654512737536,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Dell,Notebook,16,2.3,11.049906436113686,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Samsung,2 in 1 Convertible,16,1.71,11.470547260182666,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Toshiba,Notebook,4,1.75,10.90311893251045,0,1,111.93520355955212,Intel Core i5,0,128,Intel,Windows
Dell,Gaming,8,2.62,10.977716980635757,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Ultrabook,4,1.26,11.101648299531258,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,12,2.3,10.70777173269934,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,11.74620626036131,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,4,1.8,10.430759589572256,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,16,1.95,11.947682155153789,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,8,2.0,10.34185963789476,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows
Dell,Gaming,32,4.42,12.161134189998078,0,1,127.33567457123112,Intel Core i7,1000,1000,Nvidia,Windows
Asus,Gaming,16,4.3,11.737731633370338,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Ultrabook,16,1.47,11.45090026279887,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,8,2.2,9.771618776997505,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Lenovo,Ultrabook,16,1.7,11.715790550995315,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,16,1.6,11.520422094890591,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
MSI,Gaming,8,2.2,10.968576149165091,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Gaming,4,2.4,10.882315804880689,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Acer,Gaming,16,4.2,11.715790550995315,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,8,2.62,10.868202667404224,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,8,2.24,11.175239371923306,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.22,9.288274273063903,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,11.561349847964168,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,8,2.08,10.841452101115571,1,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Apple,Ultrabook,8,0.92,11.036037392231934,0,1,226.4155471693585,Other Intel Processor,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,8,1.42,11.72918457279188,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,1.63,9.67600459962282,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,1.95,10.67259527389862,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.38,11.18267988243989,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.0,10.580858947180335,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows
HP,Workstation,8,3.14,11.608398104304564,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.37,10.977716980635757,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,1.29,11.288114524334732,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.06,11.442360501250736,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,4,1.63,10.587602061065226,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,8,1.26,11.211900368986475,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,2.1,10.634854945915771,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,2.04,10.419692282932576,0,0,100.45466986113652,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,16,2.62,11.401514683309674,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,4,2.4,10.38737929394203,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,12,3.74,11.442360501250736,0,1,127.33567457123112,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,16,2.9,11.765015592318807,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
Samsung,Ultrabook,8,0.81,11.288114524334732,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,1.98,10.843535435202426,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,10.647353436437802,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,1.32,11.503355013953575,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,16,1.29,11.470547260182666,1,1,352.4651472131677,Intel Core i7,0,512,Intel,Windows
HP,Netbook,4,1.23,9.928804360519916,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Dell,Gaming,16,4.36,11.801613023751164,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,1.76,10.602278775481158,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,10.169762314876662,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,4,1.25,10.969494001455322,0,0,111.93520355955212,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,8,1.13,11.799206957067089,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,11.064804181259648,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,1.13,11.511924964636645,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,4,1.75,10.188167121983652,0,0,111.93520355955212,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,8,1.1,11.189329334350775,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.76,10.34717287346399,0,0,111.93520355955212,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,4,1.35,9.84767881570755,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Acer,Notebook,8,1.5,10.403666298916727,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,32,3.49,12.587882562739948,1,0,254.67134914246225,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,16,1.1,11.624777346052769,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.1,10.227464909398025,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others
Lenovo,Notebook,8,1.7,11.053902605789805,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,1.32,11.38409159312676,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,3.21,11.903833710189655,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Asus,Gaming,16,2.9,11.76667053684216,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,4,2.0,10.481345086360362,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,4,1.5,9.759386208561873,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Others
Asus,Notebook,8,2.3,10.3556835631319,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,16,2.73,11.470547260182666,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
Dell,Gaming,32,4.42,12.0059347920825,0,1,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
HP,Notebook,8,2.63,10.78900562574303,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,10.546429982871398,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,1.54,11.509254736080766,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,4,2.18,10.580858947180335,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,4,1.4,10.397183294038651,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Asus,Ultrabook,8,1.45,10.908984051962848,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,8,1.28,11.706175092295874,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,11.267217235406594,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,1.86,9.67600459962282,0,0,100.45466986113652,Other Intel Processor,0,128,Intel,Others
Asus,Gaming,16,2.1,11.52464373704442,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.83,10.738290533164012,0,0,127.33567457123112,Intel Core i7,1000,0,AMD,Others
Lenovo,Ultrabook,8,1.96,11.526747893528285,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.3,10.643789274649537,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.9,10.826745953725876,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.0,10.082583913974387,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,8,1.28,11.822932862391925,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,1.62,10.450993742936223,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,4,2.2,10.126163794678414,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Others
Lenovo,Notebook,8,2.3,10.7215735450074,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,1.84,11.18267988243989,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,4,1.05,11.134075023561454,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,8,2.5,10.900173422280696,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others
Dell,Ultrabook,16,1.29,11.68979217108122,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,2.07,10.78900562574303,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,10.974070668482735,0,0,117.82653006268644,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,11.551145677789926,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,1.56,10.780175546294757,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,2.23,11.458805442305984,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,2.38,10.9368570721423,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,10.147261623643049,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others
Toshiba,Notebook,8,2.0,11.211180167298885,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.44,10.575431525444971,0,1,165.6321180513006,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,16,1.23,11.49796125761926,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.6,11.408044834149251,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,2.0,9.964497380151284,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Xiaomi,Ultrabook,8,1.28,10.81610755552082,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,2.18,10.79174911168878,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,4,2.04,10.70777173269934,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.28,11.41394455627644,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,2.3,10.504687851059666,1,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,4,1.65,9.827763506006608,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,8,2.2,10.481345086360362,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.2,9.88635767027266,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,4,1.28,11.470547260182666,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10.09739572450197,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Others
Asus,Gaming,12,2.2,11.198054049689478,0,0,127.33567457123112,Intel Core i5,1000,128,Nvidia,Windows
Acer,Netbook,4,1.25,9.669293165034832,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,4,2.8,9.91309723131456,0,0,106.11306214269258,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,1.95,11.118388427393754,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,16,1.42,11.219074000897615,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,8,1.17,11.413356147904066,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.32,11.470547260182666,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.43,11.857498515504204,0,1,254.67134914246225,Intel Core i7,2000,512,Nvidia,Windows
Toshiba,Notebook,8,1.05,11.271974295006054,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,2.62,10.809669765045973,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others
HP,Notebook,8,2.04,10.777955789556444,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.18,10.395555954379276,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,1.9,10.81610755552082,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,1.24,11.582992127736915,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,3.58,11.129394827810977,0,1,127.33567457123112,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,11.383485348791732,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.13,11.600668174471034,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,1.95,11.557785126252114,0,1,141.21199808219862,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,1.08,11.624777346052769,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,1.26,11.277383368370064,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.2,9.858883414720411,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,8,2.6,10.646327347078008,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
LG,Ultrabook,8,0.98,11.52464373704442,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,1.6,11.06979587215689,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.09,12.01471841670537,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,2.2,10.646327347078008,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,10.902128245864017,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,2.4,10.188167121983652,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,1.44,10.756618652168314,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,1.49,10.842494310694017,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.7,11.352694739066088,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,16,2.6,11.18267988243989,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,10.996564630149608,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
